IId FId MId
merino19681 merino17522 merino17747
merino19682 0 merino17413
merino19683 merino17506 merino17413
merino19684 0 merino17675
merino19685 0 merino17675
merino19686 merino17488 merino17613
merino19687 merino17488 merino17613
merino19688 merino17646 merino17439
merino19689 merino17646 merino17439
merino19690 0 0
merino19691 0 merino17463
merino19692 merino17342 merino17407
merino19693 0 merino17407
merino19694 merino17680 merino17383
merino19695 0 merino17383
merino19696 merino17342 merino17287
merino19697 merino17342 merino17287
merino19698 0 merino17715
merino19699 0 merino17715
merino19700 merino17174 merino17067
merino19701 merino17174 merino17067
merino19702 merino17274 merino17549
merino19703 merino17274 merino17549
merino19704 merino17506 merino17583
merino19705 0 merino17583
merino19706 merino17174 merino17493
merino19707 0 merino17493
merino19708 0 merino17459
merino19709 0 merino17459
merino19710 0 merino17345
merino19711 merino17506 merino17345
merino19712 merino17274 0
merino19713 merino17274 merino17103
merino19714 merino17646 merino17485
merino19715 merino17646 merino17485
merino19716 0 merino17449
merino19717 merino17506 merino17449
merino19718 merino17522 merino17571
merino19719 merino17522 merino17571
merino19720 merino17274 merino17375
merino19721 merino17274 merino17375
merino19722 merino17342 merino17081
merino19723 0 0
merino19724 merino17680 merino17577
merino19725 0 merino17577
merino19726 merino17188 merino17179
merino19727 merino17188 merino17179
merino19728 0 merino17149
merino19729 0 merino17149
merino19730 merino17274 merino17821
merino19731 merino17274 merino17821
merino19732 merino17646 merino17471
merino19733 merino17646 merino17471
merino19734 0 merino17573
merino19735 0 merino17573
merino19736 0 merino17473
merino19737 0 merino17473
merino19738 merino17342 merino17209
merino19739 0 merino17209
merino19740 merino17488 merino17151
merino19741 merino17488 merino17151
merino19742 0 0
merino19743 merino17522 merino17239
merino19744 merino17488 merino17483
merino19745 merino17488 merino17483
merino19746 merino17188 merino17779
merino19747 merino17188 merino17779
merino19748 merino17096 merino17319
merino19749 0 merino17319
merino19750 merino17274 merino17299
merino19751 merino17274 merino17299
merino19752 merino17274 merino17247
merino19753 merino17274 merino17247
merino19754 merino17488 merino17597
merino19755 merino17488 merino17597
merino19756 0 merino17265
merino19757 merino17096 merino17265
merino19758 0 merino17775
merino19759 merino17506 merino17775
merino19760 merino17096 0
merino19761 0 merino17071
merino19762 0 merino17421
merino19763 merino17522 merino17421
merino19764 merino17488 merino17083
merino19765 merino17488 merino17083
merino19766 merino17188 merino17341
merino19767 merino17188 merino17341
merino19768 merino17488 merino17623
merino19769 merino17488 merino17623
merino19770 0 merino17785
merino19771 merino17646 merino17785
merino19772 merino17274 merino17167
merino19773 merino17274 merino17167
merino19774 0 merino17079
merino19775 merino17188 merino17079
merino19776 merino17522 merino17765
merino19777 merino17522 merino17765
merino19778 merino17188 merino17795
merino19779 merino17188 merino17795
merino19780 merino17680 merino17427
merino19781 merino17680 merino17427
merino19782 merino17096 merino17499
merino19783 0 merino17499
merino19784 0 merino17217
merino19785 merino17680 merino17217
merino19786 merino17488 merino17219
merino19787 merino17488 merino17219
merino19788 merino17522 merino17591
merino19789 merino17522 merino17591
merino19790 0 merino17417
merino19791 merino17096 0
merino19792 0 merino17203
merino19793 merino17342 merino17203
merino19794 merino17522 merino17143
merino19795 0 merino17143
merino19796 0 merino17581
merino19797 0 merino17581
merino19798 merino17342 merino17495
merino19799 merino17342 merino17495
merino19800 merino17174 merino17431
merino19801 0 merino17431
merino19802 merino17646 merino17293
merino19803 0 merino17293
merino19804 0 merino17379
merino19805 0 merino17379
merino19806 merino17342 merino17711
merino19807 merino17342 0
merino19808 merino17506 merino17713
merino19809 0 merino17713
merino19810 merino17174 merino17537
merino19811 merino17174 merino17537
merino19812 merino17188 merino17743
merino19813 merino17188 merino17743
merino19814 merino17174 merino17811
merino19815 0 merino17811
merino19816 merino17342 merino17363
merino19817 0 0
merino19818 merino17342 merino17477
merino19819 0 merino17477
merino19820 0 merino17037
merino19821 0 merino17037
merino19822 0 merino17127
merino19823 merino17174 merino17127
merino19824 merino17274 merino17295
merino19825 merino17274 merino17295
merino19826 0 merino17347
merino19827 merino17680 merino17347
merino19828 0 merino17543
merino19829 0 merino17543
merino19830 merino17680 merino17475
merino19831 merino17680 merino17475
merino19832 merino17506 0
merino19833 0 merino17145
merino19834 merino17506 merino17441
merino19835 merino17506 merino17441
merino19836 merino19752 merino18203
merino19837 0 merino18203
merino19838 merino19058 merino18335
merino19839 0 merino18335
merino19840 merino19658 merino18599
merino19841 merino19658 merino18599
merino19842 merino19502 merino18115
merino19843 merino19502 merino18115
merino19844 merino19658 merino18341
merino19845 merino19658 merino18341
merino19846 0 merino18095
merino19847 merino19046 merino18095
merino19848 merino19306 merino18065
merino19849 merino19306 merino18065
merino19850 merino19658 merino18515
merino19851 merino19658 merino18515
merino19852 merino19058 merino18129
merino19853 merino19058 merino18129
merino19854 merino19502 merino18287
merino19855 merino19502 merino18287
merino19856 merino19658 merino18483
merino19857 merino19658 merino18483
merino19858 merino19812 merino18029
merino19859 merino19812 merino18029
merino19860 merino19092 merino18351
merino19861 merino19092 merino18351
merino19862 0 0
merino19863 merino19658 0
merino19864 merino19058 merino18161
merino19865 0 merino18161
merino19866 0 merino17909
merino19867 merino19492 merino17909
merino19868 merino19058 merino18445
merino19869 merino19058 merino18445
merino19870 merino19492 merino18101
merino19871 0 merino18101
merino19872 merino19306 merino18189
merino19873 merino19306 merino18189
merino19874 0 merino18453
merino19875 merino19816 merino18453
merino19876 0 merino17879
merino19877 merino19046 merino17879
merino19878 0 merino18105
merino19879 merino19306 merino18105
merino19880 0 merino18061
merino19881 merino19058 merino18061
merino19882 merino19092 merino18317
merino19883 merino19092 merino18317
merino19884 0 merino18433
merino19885 merino19492 merino18433
merino19886 merino19502 merino18499
merino19887 merino19502 merino18499
merino19888 merino19092 merino18109
merino19889 0 merino18109
merino19890 merino19306 merino18219
merino19891 merino19306 merino18219
merino19892 merino19812 merino18385
merino19893 merino19812 merino18385
merino19894 0 merino18163
merino19895 merino19058 merino18163
merino19896 0 merino18047
merino19897 merino19046 merino18047
merino19898 merino19306 merino18221
merino19899 0 merino18221
merino19900 merino19092 merino17843
merino19901 merino19092 merino17843
merino19902 merino19816 merino18401
merino19903 merino19816 merino18401
merino19904 0 merino18437
merino19905 merino19658 merino18437
merino19906 0 merino18289
merino19907 merino19306 merino18289
merino19908 merino19046 merino18405
merino19909 0 merino18405
merino19910 merino19046 merino18573
merino19911 merino19046 merino18573
merino19912 merino19658 merino18427
merino19913 merino19658 merino18427
merino19914 merino19752 merino18291
merino19915 merino19752 merino18291
merino19916 0 merino18173
merino19917 merino19502 merino18173
merino19918 merino19492 merino18589
merino19919 0 merino18589
merino19920 0 merino18545
merino19921 0 merino18545
merino19922 merino19752 0
merino19923 merino19752 merino18311
merino19924 merino19812 merino18059
merino19925 merino19812 merino18059
merino19926 0 merino18623
merino19927 0 merino18623
merino19928 0 merino18067
merino19929 merino19058 merino18067
merino19930 merino19092 merino18009
merino19931 merino19092 merino18009
merino19932 merino19812 merino18225
merino19933 0 merino18225
merino19934 merino19492 merino18485
merino19935 merino19492 merino18485
merino19936 merino19502 merino18519
merino19937 merino19502 0
merino19938 merino19092 merino17975
merino19939 merino19092 merino17975
merino19940 0 merino17873
merino19941 merino19092 merino17873
merino19942 0 merino17997
merino19943 merino19816 merino17997
merino19944 merino19046 merino17989
merino19945 merino19046 merino17989
merino19946 merino19658 merino18439
merino19947 merino19658 merino18439
merino19948 0 merino18245
merino19949 merino19092 merino18245
merino19950 0 merino18023
merino19951 merino19046 merino18023
merino19952 0 0
merino19953 0 merino18237
merino19954 merino19306 merino18465
merino19955 0 merino18465
merino19956 0 merino17895
merino19957 merino17994 merino17895
merino19958 merino17852 merino18435
merino19959 0 merino18435
merino19960 0 merino18455
merino19961 merino18418 merino18455
merino19962 merino17994 merino17839
merino19963 merino17994 merino17839
merino19964 0 merino18497
merino19965 merino18538 merino18497
merino19966 merino18272 merino18089
merino19967 0 merino18089
merino19968 0 0
merino19969 merino17878 merino18629
merino19970 merino18048 merino18319
merino19971 merino18048 merino18319
merino19972 merino17880 merino17969
merino19973 merino17880 merino17969
merino19974 merino18140 merino18537
merino19975 merino18140 merino18537
merino19976 merino18114 merino18595
merino19977 0 merino18595
merino19978 merino18538 merino18431
merino19979 0 merino18431
merino19980 0 merino18261
merino19981 0 merino18261
merino19982 merino17994 merino18603
merino19983 0 merino18603
merino19984 merino17878 merino17971
merino19985 merino17878 merino17971
merino19986 0 merino18605
merino19987 0 merino18605
merino19988 merino17994 merino18353
merino19989 0 merino18353
merino19990 merino18324 merino17883
merino19991 0 merino17883
merino19992 merino17950 merino18299
merino19993 merino17950 merino18299
merino19994 merino17868 merino18243
merino19995 merino17868 merino18243
merino19996 merino18272 merino18073
merino19997 0 merino18073
merino19998 0 merino18021
merino19999 merino17912 merino18021
merino20000 merino18032 merino17991
merino20001 merino18032 merino17991
merino20002 0 merino18329
merino20003 merino17946 merino18329
merino20004 merino18522 merino18307
merino20005 merino18522 merino18307
merino20006 0 merino17851
merino20007 merino18272 merino17851
merino20008 0 merino17849
merino20009 merino18114 merino17849
merino20010 0 merino18273
merino20011 merino17946 merino18273
merino20012 merino17930 merino18263
merino20013 merino17930 0
merino20014 0 merino18575
merino20015 merino17868 merino18575
merino20016 merino18538 merino18137
merino20017 merino18538 merino18137
merino20018 merino17930 merino18365
merino20019 merino17930 merino18365
merino20020 0 merino18285
merino20021 merino17994 merino18285
merino20022 merino18522 merino18135
merino20023 merino18522 merino18135
merino20024 0 merino18325
merino20025 0 merino18325
merino20026 merino17950 merino17937
merino20027 merino17950 merino17937
merino20028 merino18278 merino18563
merino20029 merino18278 merino18563
merino20030 merino17946 merino18223
merino20031 0 merino18223
merino20032 0 merino18051
merino20033 merino17878 merino18051
merino20034 merino17912 merino18547
merino20035 0 merino18547
merino20036 merino18538 merino18093
merino20037 0 merino18093
merino20038 merino18418 merino18079
merino20039 merino18418 merino18079
merino20040 merino18324 merino18469
merino20041 merino18324 merino18469
merino20042 merino17994 merino18145
merino20043 merino17994 merino18145
merino20044 0 merino18553
merino20045 merino17930 merino18553
merino20046 merino17880 merino18269
merino20047 merino17880 merino18269
merino20048 merino18324 merino17859
merino20049 merino18324 merino17859
merino20050 merino18140 merino17867
merino20051 merino18140 merino17867
merino20052 0 merino18535
merino20053 0 merino18535
merino20054 merino17878 merino18215
merino20055 merino17878 merino18215
merino20056 merino18324 merino18355
merino20057 merino18324 merino18355
merino20058 0 merino18373
merino20059 0 merino18373
merino20060 0 merino17877
merino20061 merino17880 merino17877
merino20062 merino17912 merino18505
