IId sex Anho Population d_fibra p_vellongras peso_vivo
merino22234 M 2023 Ayaviri 18.4 0 46.1
merino22235 F 2023 Ayaviri 18.4 0 0
merino22236 M 2023 Ayaviri 18.1 2.16 45.5
merino22237 F 2023 Ayaviri 19.1 3.26 0
merino22238 M 2023 Ayaviri 16.7 3.06 45
merino22239 F 2023 Ayaviri 17.6 0 0
merino22240 M 2023 Ayaviri 0 2.86 44.6
merino22241 F 2023 Ayaviri 20 2.46 44.1
merino22242 M 2023 Ayaviri 19.5 3.46 44.4
merino22243 F 2023 Ayaviri 0 4.36 46.1
merino22244 M 2023 Ayaviri 19.2 5.56 47.3
merino22245 F 2023 Ayaviri 20.3 3.16 44.7
merino22246 M 2023 Ayaviri 18.8 5.46 45.8
merino22247 F 2023 Ayaviri 19.5 1.66 44.7
merino22248 M 2023 Ayaviri 17.8 0 47.2
merino22249 F 2023 Ayaviri 16.4 1.86 44.7
merino22250 M 2023 Ayaviri 19.3 1.26 44.1
merino22251 F 2023 Ayaviri 0 0.76 45.3
merino22252 M 2023 Ayaviri 18 2.66 46.1
merino22253 F 2023 Ayaviri 17.8 3.66 43.2
merino22254 M 2023 Ayaviri 17.2 1.66 44.2
merino22255 F 2023 Ayaviri 18.7 3.16 46.2
merino22256 M 2023 Ayaviri 17.8 2.66 43.8
merino22257 F 2023 Ayaviri 19.5 2.36 45.2
merino22258 M 2023 Ayaviri 19.6 0 46.9
merino22259 F 2023 Ayaviri 20.4 0.16 43.7
merino22260 M 2023 Ayaviri 18.8 3.46 43.6
merino22261 F 2023 Ayaviri 0 0 43.1
merino22262 M 2023 Ayaviri 17.2 1.16 44.2
merino22263 F 2023 Ayaviri 18.1 3.56 0
merino22264 M 2023 Ayaviri 18.1 0.96 45.4
merino22265 F 2023 Ayaviri 16.8 0 45.3
merino22266 M 2023 Ayaviri 19 0.46 44.8
merino22267 F 2023 Ayaviri 17 0.26 0
merino22268 M 2023 Ayaviri 17.5 3.36 42.8
merino22269 F 2023 Ayaviri 0 0 0
merino22270 M 2023 Ayaviri 0 0 0
merino22271 F 2023 Ayaviri 19 2.16 46
merino22272 M 2023 Ayaviri 18.1 0.36 43.9
merino22273 F 2023 Ayaviri 18.9 3.66 44.4
merino22274 M 2023 Ayaviri 19.2 2.86 44
merino22275 F 2023 Ayaviri 18.8 0.16 45
merino22276 M 2023 Ayaviri 18.9 3.56 46.3
merino22277 F 2023 Ayaviri 20.9 0 44.7
merino22278 M 2023 Ayaviri 18.5 0 44.9
merino22279 F 2023 Ayaviri 19.2 0 42.9
merino22280 M 2023 Ayaviri 0 1.86 44.1
merino22281 F 2023 Ayaviri 20.1 1.76 42.7
merino22282 M 2023 Ayaviri 18.4 0.96 45.3
merino22283 F 2023 Ayaviri 19.9 1.86 45.4
merino22284 M 2023 Ayaviri 18.3 0.46 46.5
merino22285 F 2023 Ayaviri 16.3 2.76 45.1
merino22286 M 2023 Ayaviri 17 2.26 45.9
merino22287 F 2023 Ayaviri 19.1 4.16 43.5
merino22288 M 2023 Ayaviri 18.4 1.86 44.8
merino22289 F 2023 Ayaviri 15.9 1.56 46.1
merino22290 M 2023 Ayaviri 17.8 2.06 46.2
merino22291 F 2023 Ayaviri 17.2 0 47.7
merino22292 M 2023 Ayaviri 0 0.76 43.4
merino22293 F 2023 Ayaviri 0 0.86 46.2
merino22294 M 2023 Ayaviri 18.3 0.06 45.1
merino22295 F 2023 Ayaviri 18.4 0 44.5
merino22296 M 2023 Ayaviri 17.1 2.16 43.3
merino22297 F 2023 Ayaviri 0 0 0
merino22298 M 2023 Ayaviri 17.3 1.26 45
merino22299 F 2023 Ayaviri 17.6 2.06 44.8
merino22300 M 2023 Ayaviri 18.4 2.46 45.7
merino22301 F 2023 Ayaviri 17.3 0.06 45.9
merino22302 M 2023 Ayaviri 18.2 1.06 0
merino22303 F 2023 Ayaviri 18.4 2.66 0
merino22304 M 2023 Ayaviri 19.7 2.46 0
merino22305 F 2023 Ayaviri 0 1.66 45.9
merino22306 M 2023 Ayaviri 18.3 3.06 45.6
merino22307 F 2023 Ayaviri 17.4 0.66 44.9
merino22308 M 2023 Ayaviri 0 6.06 0
merino22309 F 2023 Ayaviri 18.4 0 44.4
merino22310 M 2023 Ayaviri 16.2 0.46 45.5
merino22311 F 2023 Ayaviri 18.7 0.46 0
merino22312 M 2023 Ayaviri 17.7 2.26 45.1
merino22313 F 2023 Ayaviri 19 0.86 45.5
merino22314 M 2023 Ayaviri 18.3 3.66 0
merino22315 F 2023 Ayaviri 18.8 3.46 0
merino22316 M 2023 Ayaviri 16.6 2.56 46.2
merino22317 F 2023 Ayaviri 16.6 3.26 46.5
merino22318 M 2023 Ayaviri 0 5.66 46.7
merino22319 F 2023 Ayaviri 16.2 2.56 44.7
merino22320 M 2023 Ayaviri 20.3 1.56 45.1
merino22321 F 2023 Ayaviri 19.2 1.36 45.1
merino22322 M 2023 Ayaviri 19.3 3.86 46.1
merino22323 F 2023 Ayaviri 17.3 2.46 46
merino22324 M 2023 Ayaviri 19.3 3.96 45.4
merino22325 F 2023 Ayaviri 19.9 1.16 43.2
merino22326 M 2023 Ayaviri 17.2 2.16 42.7
merino22327 F 2023 Ayaviri 17.4 3.26 43.9
merino22328 M 2023 Ayaviri 0 4.76 46.2
merino22329 F 2023 Ayaviri 17.9 2.46 44.8
merino22330 M 2023 Ayaviri 17.6 3.36 45
merino22331 F 2023 Ayaviri 16.9 2.46 45.4
merino22332 M 2023 Ayaviri 19 2.56 46.8
merino22333 F 2023 Ayaviri 18.8 4.86 45.5
merino22334 M 2023 Ayaviri 0 0.86 46.3
merino22335 F 2023 Ayaviri 20.1 3.86 45.6
merino22336 M 2023 Ayaviri 19.3 1.56 46.2
merino22337 F 2023 Ayaviri 19.9 1.86 47.1
merino22338 M 2023 Ayaviri 15.8 3.76 46.7
merino22339 F 2023 Ayaviri 16.3 0 0
merino22340 M 2023 Ayaviri 20.4 3.56 47.3
merino22341 F 2023 Ayaviri 21 2.46 45.7
merino22342 M 2023 Ayaviri 17.5 1.46 45.7
merino22343 F 2023 Ayaviri 19.1 1.46 44.1
merino22344 M 2023 Ayaviri 16.2 0 0
merino22345 F 2023 Ayaviri 19.2 0.06 42.8
merino22346 M 2023 Ayaviri 18.6 1.76 45.7
merino22347 F 2023 Ayaviri 19.6 0 45.4
merino22348 M 2023 Ayaviri 0 3.86 44.4
merino22349 F 2023 Ayaviri 17.5 3.56 46
merino22350 M 2023 Ayaviri 18.6 1.06 0
merino22351 F 2023 Ayaviri 18.4 1.46 46.1
merino22352 M 2023 Ayaviri 17.2 1.76 47.2
merino22353 F 2023 Ayaviri 19 4.56 0
merino22354 M 2023 Ayaviri 20.1 0 46.1
merino22355 F 2023 Ayaviri 19.5 0 46
merino22356 M 2023 Ayaviri 19.2 0 0
merino22357 F 2023 Ayaviri 0 1.36 0
merino22358 M 2023 Ayaviri 18.1 2.46 47.4
merino22359 F 2023 Ayaviri 18.3 1.86 0
merino22360 M 2023 Ayaviri 17 1.36 43.6
merino22361 F 2023 Ayaviri 17.5 3.76 44.8
merino22362 M 2023 Ayaviri 18.6 2.66 0
merino22363 F 2023 Ayaviri 17.4 3.06 45.6
merino22364 M 2023 Ayaviri 18.4 3.36 0
merino22365 F 2023 Ayaviri 18 1.56 0
merino22366 M 2023 Ayaviri 18.1 5.26 44.7
merino22367 F 2023 Ayaviri 17.3 5.46 44.6
merino22368 M 2023 Ayaviri 18.4 4.16 47.2
merino22369 F 2023 Ayaviri 18.5 3.56 0
merino22370 M 2023 Ayaviri 17.1 4.06 0
merino22371 F 2023 Ayaviri 0 0 45.4
merino22372 M 2023 Ayaviri 18.9 0.56 0
merino22373 F 2023 Ayaviri 20.9 0.66 44
merino22374 M 2023 Ayaviri 0 2.26 0
merino22375 F 2023 Ayaviri 19.4 3.96 46.1
merino22376 M 2023 Ayaviri 20.2 3.36 0
merino22377 F 2023 Ayaviri 21.2 2.06 45.7
merino22378 M 2023 Ayaviri 18.3 3.76 47.3
merino22379 F 2023 Ayaviri 18 3.56 44.6
merino22380 M 2023 Ayaviri 0 0 0
merino22381 F 2023 Ayaviri 17.9 0.16 43.8
merino22382 M 2023 Ayaviri 0 0.26 44.5
merino22383 F 2023 Ayaviri 16.7 2.06 45.7
merino22384 M 2023 Ayaviri 19 4.26 44
merino22385 F 2023 Ayaviri 19.5 1.26 44.3
merino22386 M 2023 Ayaviri 15 0.56 0
merino22387 F 2023 Ayaviri 18.8 5.56 48.3
merino22388 M 2023 Ayaviri 19.3 2.06 45.1
merino22389 F 2023 Ayaviri 17.6 0 0
merino22390 M 2023 Ayaviri 19.3 5.06 42
merino22391 F 2023 Ayaviri 18.1 0.06 42.6
merino22392 M 2023 Ayaviri 19.9 1.86 44
merino22393 F 2023 Ayaviri 17.2 0.46 0
merino22394 M 2023 Ayaviri 0 3.66 46.1
merino22395 F 2023 Ayaviri 18.1 0 46.5
merino22396 M 2023 Ayaviri 17.7 0 47.1
merino22397 F 2023 Ayaviri 17.8 3.36 45
merino22398 M 2023 Ayaviri 17 1.96 44.8
merino22399 F 2023 Ayaviri 18.9 0 43.6
merino22400 M 2023 Ayaviri 16.3 3.46 47.5
merino22401 F 2023 Ayaviri 18 3.96 46.9
merino22402 M 2023 Ayaviri 15.7 0 0
merino22403 F 2023 Ayaviri 17.3 2.26 44.6
merino22404 M 2023 Ayaviri 16.9 0.36 0
merino22405 F 2023 Ayaviri 18.8 1.76 46.4
merino22406 M 2023 Ayaviri 18.7 0 46.9
merino22407 F 2023 Ayaviri 18.9 3.36 0
merino22408 M 2023 Ayaviri 20.4 1.46 45.2
merino22409 F 2023 Ayaviri 21.1 3.16 44.4
merino22410 M 2023 Ayaviri 17.4 1.36 44
merino22411 F 2023 Ayaviri 16.9 0.96 45.6
merino22412 M 2023 Ayaviri 18.6 2.86 44.5
merino22413 F 2023 Ayaviri 18.8 4.26 45.1
merino22414 M 2023 Ayaviri 18.3 0 44.7
merino22415 F 2023 Ayaviri 18.1 0.96 44.5
merino22416 M 2023 Ayaviri 0 0.46 45
merino22417 F 2023 Ayaviri 17.3 0 47.1
merino22418 M 2023 Ayaviri 16 2.36 46.9
merino22419 F 2023 Ayaviri 17.1 1.16 44.6
merino22420 M 2023 Ayaviri 18 0.96 43.8
merino22421 F 2023 Ayaviri 18.5 0 0
merino22422 M 2023 Ayaviri 0 0 0
merino22423 F 2023 Ayaviri 19.9 0.06 44.2
merino22424 M 2023 Ayaviri 17.2 4.76 45.1
merino22425 F 2023 Ayaviri 17.8 0 45
merino22426 M 2023 Ayaviri 18.9 3.06 44
merino22427 F 2023 Ayaviri 18.3 2.76 44.1
merino22428 M 2023 Ayaviri 17.2 0.76 45.1
merino22429 F 2023 Ayaviri 18.4 3.26 45.2
merino22430 M 2023 Ayaviri 16.1 0.66 47.5
merino22431 F 2023 Ayaviri 16.7 1.96 0
merino22432 M 2023 Ayaviri 17.8 1.46 43.9
merino22433 F 2023 Ayaviri 19.3 0.56 0
merino22434 M 2023 Ayaviri 18.4 1.96 44.4
merino22435 F 2023 Ayaviri 19.5 0.56 45.4
merino22436 M 2023 Ayaviri 18.8 3.66 47
merino22437 F 2023 Ayaviri 18.6 3.06 44.8
merino22438 M 2023 Ayaviri 17.9 6.06 44.9
merino22439 F 2023 Ayaviri 17.6 2.96 0
merino22440 M 2023 Ayaviri 18.7 2.16 45.4
merino22441 F 2023 Ayaviri 17.9 5.46 45.4
merino22442 M 2023 Ayaviri 18.9 0 45.4
merino22443 F 2023 Ayaviri 18.3 1.56 0
merino22444 M 2023 Ayaviri 16.7 0 43.8
merino22445 F 2023 Ayaviri 17.5 2.56 44.7
merino22446 M 2023 Ayaviri 19.7 1.76 46.4
merino22447 F 2023 Ayaviri 19.4 0 45.9
merino22448 M 2023 Ayaviri 17.1 1.56 44.7
merino22449 F 2023 Ayaviri 18.3 0.56 45.5
merino22450 M 2023 Ayaviri 18.8 6.76 46.4
merino22451 F 2023 Ayaviri 0 4.16 0
merino22452 M 2023 Ayaviri 17.9 2.46 44.8
merino22453 F 2023 Ayaviri 16 1.06 44.4
merino22454 M 2023 Ayaviri 17.6 3.06 45.9
merino22455 F 2023 Ayaviri 18.8 2.26 47.5
merino22456 M 2023 Ayaviri 18.2 0 0
merino22457 F 2023 Ayaviri 19.1 0 44.5
merino22458 M 2023 Ayaviri 20 1.66 46.6
merino22459 F 2023 Ayaviri 19.7 0.36 46
merino22460 M 2023 Ayaviri 17.5 2.46 0
merino22461 F 2023 Ayaviri 17.5 1.76 43.6
merino22462 M 2023 Ayaviri 17.6 1.46 0
merino22463 F 2023 Ayaviri 18 0 44.4
merino22464 M 2023 Ayaviri 20.6 3.76 46.3
merino22465 F 2023 Ayaviri 18.4 1.36 45
merino22466 M 2023 Ayaviri 18.5 2.76 0
merino22467 F 2023 Ayaviri 0 1.66 44
merino22468 M 2023 Ayaviri 17.9 1.36 42.5
merino22469 F 2023 Ayaviri 19.4 1.76 0
merino22470 M 2023 Ayaviri 19.1 0.26 46.1
merino22471 F 2023 Ayaviri 17.3 5.06 45.7
merino22472 M 2023 Ayaviri 18.2 0 45.6
merino22473 F 2023 Ayaviri 0 0 44.7
merino22474 M 2023 Ayaviri 18 1.46 45.1
merino22475 F 2023 Ayaviri 17.5 0 44.9
merino22476 M 2023 Ayaviri 18.5 1.96 0
merino22477 F 2023 Ayaviri 17.2 0 44.5
merino22478 M 2023 Ayaviri 18.3 1.16 46.2
merino22479 F 2023 Ayaviri 18.5 0.96 0
merino22480 M 2023 Ayaviri 17.4 4.56 45
merino22481 F 2023 Ayaviri 20.1 0 45.5
merino22482 M 2023 Ayaviri 16.7 2.16 44.3
merino22483 F 2023 Ayaviri 17.7 1.46 43.4
merino22484 M 2023 Ayaviri 0 0 44.9
merino22485 F 2023 Ayaviri 17.6 1.86 43.3
merino22486 M 2023 Ayaviri 0 1.36 46.6
merino22487 F 2023 Ayaviri 18.4 0 44.8
merino22488 M 2023 Ayaviri 18.8 1.96 0
merino22489 F 2023 Ayaviri 19.9 0.06 46.3
merino22490 M 2023 Ayaviri 17.2 4.16 46
merino22491 F 2023 Ayaviri 15.7 0 47
merino22492 M 2023 Ayaviri 18 4.36 42.3
merino22493 F 2023 Ayaviri 18.9 3.86 43.5
merino22494 M 2023 Ayaviri 18.7 2.16 0
merino22495 F 2023 Ayaviri 17 3.86 44.1
merino22496 M 2023 Ayaviri 20.4 4.86 44.9
merino22497 F 2023 Ayaviri 20.7 2.86 44.6
merino22498 M 2023 Ayaviri 0 3.66 46.6
merino22499 F 2023 Ayaviri 18.4 1.96 0
merino22500 M 2023 Ayaviri 19.5 0 44.5
merino22501 F 2023 Ayaviri 19.4 3.56 47
merino22502 M 2023 Ayaviri 17.8 0.76 46.1
merino22503 F 2023 Ayaviri 17.6 2.16 45.6
merino22504 M 2023 Ayaviri 18.2 4.16 43.8
merino22505 F 2023 Ayaviri 17.3 5.16 0
merino22506 M 2023 Ayaviri 0 4.96 46.1
merino22507 F 2023 Ayaviri 19.1 0 45.1
merino22508 M 2023 Ayaviri 16.7 2.76 43.9
merino22509 F 2023 Ayaviri 18.1 0 0
merino22510 M 2023 Ayaviri 19.9 0 44.8
merino22511 F 2023 Ayaviri 17.5 1.26 0
merino22512 M 2023 Ayaviri 19.7 5.06 44.8
merino22513 F 2023 Ayaviri 20.2 2.96 44.4
merino22514 M 2023 Ayaviri 0 3.26 0
merino22515 F 2023 Ayaviri 18.3 0 45.7
merino22516 M 2023 Ayaviri 0 4.16 43.3
merino22517 F 2023 Ayaviri 16.4 3.66 45.1
merino22518 M 2023 Ayaviri 17.8 4.06 46.5
merino22519 F 2023 Ayaviri 16.1 0 46.1
merino22520 M 2023 Ayaviri 15.9 0 45.1
merino22521 F 2023 Ayaviri 16.2 3.06 44
merino22522 M 2023 Ayaviri 0 0.36 46.8
merino22523 F 2023 Ayaviri 16.2 0 46.3
merino22524 M 2023 Ayaviri 16.7 2.96 46
merino22525 F 2023 Ayaviri 18.6 1.66 44.3
merino22526 M 2023 Ayaviri 18.4 5.96 43
merino22527 F 2023 Ayaviri 17.3 0 0
merino22528 M 2023 Ayaviri 19 3.96 44.3
merino22529 F 2023 Ayaviri 19.5 3.76 46.2
merino22530 M 2023 Ayaviri 17.4 0 44.4
merino22531 F 2023 Ayaviri 18.4 3.56 46.3
merino22532 M 2023 Ayaviri 17.2 2.46 44.2
merino22533 F 2023 Ayaviri 0 1.26 44.1
merino22534 M 2023 Ayaviri 19.8 3.36 45
merino22535 F 2023 Ayaviri 0 2.56 45.3
merino22536 M 2023 Ayaviri 17.7 4.56 46.9
merino22537 F 2023 Ayaviri 18.5 1.86 0
merino22538 M 2023 Ayaviri 17.2 2.56 46.8
merino22539 F 2023 Ayaviri 18.1 1.76 43
merino22540 M 2023 Ayaviri 18.5 2.36 45.9
merino22541 F 2023 Ayaviri 19.2 2.96 0
merino22542 M 2023 Ayaviri 18.2 5.06 0
merino22543 F 2023 Ayaviri 0 3.16 44.1
merino22544 M 2023 Ayaviri 17.4 3.66 44.5
merino22545 F 2023 Ayaviri 18.2 3.36 45.1
merino22546 M 2023 Ayaviri 20.5 2.16 43
merino22547 F 2023 Ayaviri 17.4 0 43.7
merino22548 M 2023 Ayaviri 20.4 3.16 43.8
merino22549 F 2023 Ayaviri 17.6 4.06 44.9
merino22550 M 2023 Ayaviri 19.6 1.26 0
merino22551 F 2023 Ayaviri 18.9 2.86 46
merino22552 M 2023 Ayaviri 19.1 3.46 45.3
merino22553 F 2023 Ayaviri 19.6 4.66 0
merino22554 M 2023 Ayaviri 18.4 0 44
merino22555 F 2023 Ayaviri 0 0 43.5
merino22556 M 2023 Ayaviri 17.1 0 46.2
merino22557 F 2023 Ayaviri 18.1 0 47.1
merino22558 M 2023 Ayaviri 19.3 0 42.9
merino22559 F 2023 Ayaviri 17.6 0 45.8
merino22560 M 2023 Ayaviri 18.9 1.86 43.7
merino22561 F 2023 Ayaviri 17.7 2.86 45
merino22562 M 2023 Ayaviri 19.2 3.36 0
merino22563 F 2023 Ayaviri 19.3 0.76 0
merino22564 M 2023 Ayaviri 0 3.16 46.6
merino22565 F 2023 Ayaviri 18.5 0.86 44.4
merino22566 M 2023 Ayaviri 17.7 4.56 45.6
merino22567 F 2023 Ayaviri 19.2 0.16 46.2
merino22568 M 2023 Ayaviri 17.1 0 42.9
merino22569 F 2023 Ayaviri 0 0 44.4
merino22570 M 2023 Ayaviri 0 0.66 44.6
merino22571 F 2023 Ayaviri 18.8 0.76 45.5
merino22572 M 2023 Ayaviri 0 0.16 46.1
merino22573 F 2023 Ayaviri 17.7 0 0
merino22574 M 2023 Ayaviri 18.7 2.46 46.1
merino22575 F 2023 Ayaviri 16.7 1.56 0
merino22576 M 2023 Ayaviri 17.1 0 43.3
merino22577 F 2023 Ayaviri 15.6 0.96 44.1
merino22578 M 2023 Ayaviri 20.7 1.36 45.4
merino22579 F 2023 Ayaviri 18.3 0.06 46.4
merino22580 M 2023 Ayaviri 19.2 0.76 43.3
merino22581 F 2023 Ayaviri 20.7 3.66 0
merino22582 M 2023 Ayaviri 18.3 0 45.3
merino22583 F 2023 Ayaviri 19.3 0 0
merino22584 M 2023 Ayaviri 18.4 0.56 0
merino22585 F 2023 Ayaviri 17.9 0.16 45.6
merino22586 M 2023 Ayaviri 16 2.26 45.8
merino22587 F 2023 Ayaviri 17.1 3.96 45.4
merino22588 M 2023 Ayaviri 19.6 0 43.9
merino22589 F 2023 Ayaviri 19.4 1.56 43.6
merino22590 M 2023 Ayaviri 18 0 45.3
merino22591 F 2023 Ayaviri 17.2 3.06 0
merino22592 M 2023 Ayaviri 18.9 1.46 45
merino22593 F 2023 Ayaviri 18.9 2.26 46.2
merino22594 M 2023 Ayaviri 18.5 0.86 45
merino22595 F 2023 Ayaviri 16.8 0.56 45.5
merino22596 M 2023 Ayaviri 18.8 0.46 44.7
merino22597 F 2023 Ayaviri 17.5 2.16 0
merino22598 M 2023 Ayaviri 17.2 0 0
merino22599 F 2023 Ayaviri 20 0.16 0
merino22600 M 2023 Ayaviri 17.7 5.36 44.1
merino22601 F 2023 Ayaviri 18.8 0 44.7
merino22602 M 2023 Ayaviri 19.1 0 0
merino22603 F 2023 Ayaviri 21 2.16 47.3
merino22604 M 2023 Ayaviri 18.7 1.16 0
merino22605 F 2023 Ayaviri 0 0 45.7
merino22606 M 2023 Ayaviri 20.4 1.96 44.5
merino22607 F 2023 Ayaviri 17.6 3.76 44.8
merino22608 M 2023 Ayaviri 17.8 0 42.4
merino22609 F 2023 Ayaviri 19.5 1.86 44.9
merino22610 M 2023 Ayaviri 18.5 3.56 44.2
merino22611 F 2023 Ayaviri 18.8 4.86 44.9
merino22612 M 2023 Ayaviri 20.4 0 44.6
merino22613 F 2023 Ayaviri 19.5 0.96 43.4
merino22614 M 2023 Ayaviri 19.2 1.36 45.1
merino22615 F 2023 Ayaviri 19.3 3.36 45.6
merino22616 M 2023 Ayaviri 18.2 0 45.4
merino22617 F 2023 Ayaviri 17.3 1.56 43.1
merino22618 M 2023 Ayaviri 17.4 1.46 45.5
merino22619 F 2023 Ayaviri 16.5 0 46.1
merino22620 M 2023 Ayaviri 19.2 1.96 44.4
merino22621 F 2023 Ayaviri 17 2.86 0
merino22622 M 2023 Ayaviri 19.4 3.66 0
merino22623 F 2023 Ayaviri 18.5 3.96 46.3
merino22624 M 2023 Ayaviri 19 4.26 47.4
merino22625 F 2023 Ayaviri 19.3 0 0
merino22626 M 2023 Ayaviri 19 1.66 0
merino22627 F 2023 Ayaviri 17 0.16 0
merino22628 M 2023 Ayaviri 17.5 0.26 44.7
merino22629 F 2023 Ayaviri 18.3 0.16 0
merino22630 M 2023 Ayaviri 19.2 3.76 44.8
merino22631 F 2023 Ayaviri 17.1 2.66 0
merino22632 M 2023 Ayaviri 17.7 0 47.2
merino22633 F 2023 Ayaviri 19.3 0.86 43.5
merino22634 M 2023 Ayaviri 17.5 1.86 45.4
merino22635 F 2023 Ayaviri 17.8 0 44
merino22636 M 2024 Espinar 18 2.76 44.4
merino22637 F 2024 Espinar 18.3 1.26 42.9
merino22638 M 2024 Espinar 17.6 0.46 45.7
merino22639 F 2024 Espinar 17.7 1.66 46.2
merino22640 M 2024 Espinar 16.9 2.36 42.9
merino22641 F 2024 Espinar 18.5 0 45.5
merino22642 M 2024 Espinar 0 0 42.2
merino22643 F 2024 Espinar 16.1 1.16 0
merino22644 M 2024 Espinar 16.9 0 43.9
merino22645 F 2024 Espinar 17.7 0 0
merino22646 M 2024 Espinar 17.3 1.96 46.3
merino22647 F 2024 Espinar 16.9 0 0
merino22648 M 2024 Espinar 0 0 0
merino22649 F 2024 Espinar 18.5 0 44.1
merino22650 M 2024 Espinar 17.6 0 0
merino22651 F 2024 Espinar 17.5 0 0
merino22652 M 2024 Espinar 17.9 0.46 44.2
merino22653 F 2024 Espinar 18 0 0
merino22654 M 2024 Espinar 16.2 1.36 43.6
merino22655 F 2024 Espinar 18 0 42.4
merino22656 M 2024 Espinar 16.7 0 45.3
merino22657 F 2024 Espinar 17 0.86 43.7
merino22658 M 2024 Espinar 15.7 0 0
merino22659 F 2024 Espinar 16.6 1.26 42.8
merino22660 M 2024 Espinar 17.3 1.26 0
merino22661 F 2024 Espinar 15.6 0 43
merino22662 M 2024 Espinar 17.7 1.76 43.2
merino22663 F 2024 Espinar 16.7 0 43.6
merino22664 M 2024 Espinar 18.2 0 45.5
merino22665 F 2024 Espinar 16.6 1.46 45.3
merino22666 M 2024 Espinar 17.7 0 0
merino22667 F 2024 Espinar 17.8 3.96 45
merino22668 M 2024 Espinar 17.4 0 43.1
merino22669 F 2024 Espinar 16.7 0 45.5
merino22670 M 2024 Espinar 19.4 2.86 43.4
merino22671 F 2024 Espinar 0 1.06 42.7
merino22672 M 2024 Espinar 16.5 2.16 43.9
merino22673 F 2024 Espinar 18.6 0 44.4
merino22674 M 2024 Espinar 17.6 0.26 45.9
merino22675 F 2024 Espinar 16.5 2.16 0
merino22676 M 2024 Espinar 17.2 0.96 0
merino22677 F 2024 Espinar 17.6 0.96 0
merino22678 M 2024 Espinar 0 0.06 44
merino22679 F 2024 Espinar 18.1 1.76 44.1
merino22680 M 2024 Espinar 0 0 45.3
merino22681 F 2024 Espinar 17.4 0.66 0
merino22682 M 2024 Espinar 16.7 0 0
merino22683 F 2024 Espinar 17.4 1.06 44.2
merino22684 M 2024 Espinar 17.3 1.56 0
merino22685 F 2024 Espinar 15.9 0 45.3
merino22686 M 2024 Espinar 18.5 0 0
merino22687 F 2024 Espinar 16.8 0 0
merino22688 M 2024 Espinar 15.8 0 45.8
merino22689 F 2024 Espinar 17.6 2.16 43.8
merino22690 M 2024 Espinar 15.3 0 44.9
merino22691 F 2024 Espinar 16.2 1.66 0
merino22692 M 2024 Espinar 17 1.16 44.5
merino22693 F 2024 Espinar 16.4 0 42.7
merino22694 M 2024 Espinar 16.2 0 0
merino22695 F 2024 Espinar 17.3 0 45.2
merino22696 M 2024 Espinar 18.1 2.56 42.8
merino22697 F 2024 Espinar 17.3 0 45.9
merino22698 M 2024 Espinar 18 0.56 44.4
merino22699 F 2024 Espinar 15.5 0 42.8
merino22700 M 2024 Espinar 17 0.06 43.3
merino22701 F 2024 Espinar 0 0.96 46.3
merino22702 M 2024 Espinar 17.2 0 43.6
merino22703 F 2024 Espinar 16.7 3.66 0
merino22704 M 2024 Espinar 18.2 3.26 44.6
merino22705 F 2024 Espinar 18 0.66 44.2
merino22706 M 2024 Espinar 16 0 45.5
merino22707 F 2024 Espinar 16.4 0 0
merino22708 M 2024 Espinar 16.2 1.46 0
merino22709 F 2024 Espinar 15.8 0.86 0
merino22710 M 2024 Espinar 16.7 0 43
merino22711 F 2024 Espinar 17.9 0 44.1
merino22712 M 2024 Espinar 17.6 0.86 45.4
merino22713 F 2024 Espinar 16.9 0.76 0
merino22714 M 2024 Espinar 18 1.96 46.3
merino22715 F 2024 Espinar 17.6 0 43.6
merino22716 M 2024 Espinar 18 0 44.8
merino22717 F 2024 Espinar 19 1.16 0
merino22718 M 2024 Espinar 17.2 0 0
merino22719 F 2024 Espinar 17.7 1.46 46.4
merino22720 M 2024 Espinar 17.5 0 44.9
merino22721 F 2024 Espinar 18.3 0.46 42.8
merino22722 M 2024 Espinar 16.6 0 43.4
merino22723 F 2024 Espinar 14.8 1.06 45.1
merino22724 M 2024 Espinar 17.5 2.06 42.5
merino22725 F 2024 Espinar 16.9 1.46 45.9
merino22726 M 2024 Espinar 17.6 0 42.5
merino22727 F 2024 Espinar 18.6 0 44.5
merino22728 M 2024 Espinar 17.7 1.46 45.5
merino22729 F 2024 Espinar 18.3 0 0
merino22730 M 2024 Espinar 16.3 3.56 43.7
merino22731 F 2024 Espinar 16.8 0.66 44.4
merino22732 M 2024 Espinar 16.8 1.86 45.4
merino22733 F 2024 Espinar 17.1 2.56 46.3
merino22734 M 2024 Espinar 17.7 0.06 45.3
merino22735 F 2024 Espinar 17.7 2.46 0
merino22736 M 2024 Espinar 18.1 0 43.3
merino22737 F 2024 Espinar 0 0.46 43.9
merino22738 M 2024 Espinar 17.1 0 44.4
merino22739 F 2024 Espinar 15.5 0 45
merino22740 M 2024 Espinar 16.8 1.26 42.5
merino22741 F 2024 Espinar 17.3 2.56 0
merino22742 M 2024 Espinar 17.3 1.96 45.5
merino22743 F 2024 Espinar 17.3 0.06 46.1
merino22744 M 2024 Espinar 16.6 1.36 44.7
merino22745 F 2024 Espinar 16.4 1.36 45.7
merino22746 M 2024 Espinar 0 2.16 46
merino22747 F 2024 Espinar 16.5 0.76 47
merino22748 M 2024 Espinar 19.3 2.26 0
merino22749 F 2024 Espinar 17 0 42.9
